student_id,academic_year,subject_code,subject_name,internal_marks,external_mark
S021-25,2024-2025,SUB04,Social Studies,23,47
S114-24,2023-2024,SUB05,Computer Science,24,35
S203-24,2023-2024,SUB05,Computer Science,23,35
S305-25,2024-2025,SUB05,Computer Science,23,35
S716-25,2024-2025,SUB04,Social Studies,23,44
S972-24,2023-2024,SUB04,Social Studies,23,44
S128-25,2024-2025,SUB04,Social Studies,23,43
S288-24,2023-2024,SUB04,Social Studies,23,43
S259-25,2024-2025,SUB05,Computer Science,21,35
S049-25,2024-2025,SUB05,Computer Science,12,35
S100-25,2024-2025,SUB05,Computer Science,12,35
S372-25,2024-2025,SUB03,English,23,
S248-25,2024-2025,SUB04,Social Studies,23,38
S161-24,2023-2024,SUB05,Computer Science,12,35
S549-24,2023-2024,SUB05,Computer Science,12,35
S835-24,2023-2024,SUB04,Social Studies,23,37
S033-25,2024-2025,SUB04,Social Studies,23,36
S610-25,2024-2025,SUB05,Computer Science,12,35
S283-24,2023-2024,SUB05,Computer Science,11,35
S220-24,2023-2024,SUB04,Social Studies,23,33
S725-24,2023-2024,SUB05,Computer Science,11,35
S492-25,2024-2025,SUB04,Social Studies,23,32
S597-25,2024-2025,SUB04,Social Studies,23,31
S763-25,2024-2025,SUB04,Social Studies,23,31
S698-24,2023-2024,SUB01,Mathematics,25,37
S433-24,2023-2024,SUB05,Computer Science,9,35
S812-24,2023-2024,SUB04,Social Studies,23,30
S090-25,2024-2025,SUB05,Computer Science,6,35
S940-25,2024-2025,SUB04,Social Studies,23,28
S636-25,2024-2025,SUB04,Social Studies,23,27
S688-25,2024-2025,SUB04,Social Studies,23,27
S293-24,2023-2024,SUB05,Computer Science,30,35
S489-25,2024-2025,SUB04,Social Studies,23,26
S838-24,2023-2024,SUB04,Social Studies,23,26
S729-24,2023-2024,SUB05,Computer Science,30,35
S132-24,2023-2024,SUB04,Social Studies,23,25
S585-24,2023-2024,SUB04,Social Studies,23,24
S089-25,2024-2025,SUB05,Computer Science,29,35
S872-25,2024-2025,SUB05,Computer Science,28,35
S740-25,2024-2025,SUB04,Social Studies,23,22
S503-25,2024-2025,SUB05,Computer Science,26,35
S475-24,2023-2024,SUB05,Computer Science,24,35
S697-24,2023-2024,SUB05,Computer Science,23,35
S387-25,2024-2025,SUB03,English,23,51
S092-25,2024-2025,SUB05,Computer Science,22,35
S858-25,2024-2025,SUB04,Social Studies,23,14
S070-25,2024-2025,SUB04,Social Studies,23,13
S536-24,2023-2024,SUB05,Computer Science,20,35
S507-25,2024-2025,SUB04,Social Studies,23,13
S171-25,2024-2025,SUB05,Computer Science,19,35
S377-25,2024-2025,SUB04,Social Studies,23,10
S370-25,2024-2025,SUB05,Computer Science,18,35
S884-25,2024-2025,SUB04,Social Studies,23,10
S261-24,2023-2024,SUB04,Social Studies,23,
S488-25,2024-2025,SUB04,Social Studies,23,
S230-24,2023-2024,SUB05,Computer Science,16,35
S196-25,2024-2025,SUB05,Computer Science,15,35
S268-24,2023-2024,SUB05,Computer Science,15,35
S756-24,2023-2024,SUB04,Social Studies,23,
S873-25,2024-2025,SUB04,Social Studies,23,
S354-25,2024-2025,SUB01,Mathematics,24,37
S399-25,2024-2025,SUB03,English,23,17
S410-25,2024-2025,SUB02,Science,23,46
S417-25,2024-2025,SUB03,English,23,50
S239-24,2023-2024,SUB01,Mathematics,22,37
S432-25,2024-2025,SUB03,English,23,54
S435-24,2023-2024,SUB02,Science,23,32
S449-25,2024-2025,SUB03,English,23,24
S451-25,2024-2025,SUB02,Science,23,49
S458-24,2023-2024,SUB02,Science,23,42
S495-25,2024-2025,SUB01,Mathematics,21,37
S494-24,2023-2024,SUB03,English,23,47
S497-24,2023-2024,SUB03,English,23,53
S499-25,2024-2025,SUB02,Science,23,20
S500-24,2023-2024,SUB01,Mathematics,20,37
S533-25,2024-2025,SUB03,English,23,28
S537-24,2023-2024,SUB03,English,23,30
S555-24,2023-2024,SUB02,Science,23,38
S557-25,2024-2025,SUB03,English,23,12
S562-24,2023-2024,SUB03,English,23,26
S202-25,2024-2025,SUB01,Mathematics,19,37
S577-24,2023-2024,SUB03,English,23,30
S597-25,2024-2025,SUB02,Science,23,38
S597-25,2024-2025,SUB03,English,23,51
S607-25,2024-2025,SUB03,English,23,12
S622-24,2023-2024,SUB03,English,23,12
S088-24,2023-2024,SUB01,Mathematics,17,37
S648-25,2024-2025,SUB03,English,23,44
S489-25,2024-2025,SUB01,Mathematics,17,37
S656-25,2024-2025,SUB02,Science,23,30
S675-24,2023-2024,SUB03,English,23,45
S676-25,2024-2025,SUB02,Science,23,32
S678-25,2024-2025,SUB03,English,23,48
S680-24,2023-2024,SUB02,Science,23,10
S728-24,2023-2024,SUB01,Mathematics,15,37
S539-25,2024-2025,SUB01,Mathematics,10,37
S736-24,2023-2024,SUB03,English,23,31
S288-24,2023-2024,SUB01,Mathematics,7,37
S623-24,2023-2024,SUB01,Mathematics,7,37
S374-25,2024-2025,SUB01,Mathematics,5,37
S753-25,2024-2025,SUB02,Science,23,41
S754-24,2023-2024,SUB02,Science,23,36
S007-24,2023-2024,SUB01,Mathematics,,37
S595-25,2024-2025,SUB01,Mathematics,,37
S748-25,2024-2025,SUB01,Mathematics,,37
S790-24,2023-2024,SUB03,English,23,32
S796-24,2023-2024,SUB03,English,23,11
S442-25,2024-2025,SUB01,Mathematics,32,36
S809-24,2023-2024,SUB03,English,23,42
S822-24,2023-2024,SUB03,English,23,53
S840-25,2024-2025,SUB02,Science,23,32
S843-24,2023-2024,SUB02,Science,23,15
S857-24,2023-2024,SUB03,English,23,17
S866-25,2024-2025,SUB03,English,23,43
S878-25,2024-2025,SUB03,English,23,43
S923-25,2024-2025,SUB01,Mathematics,32,36
S903-25,2024-2025,SUB03,English,23,40
S913-25,2024-2025,SUB03,English,23,40
S919-24,2023-2024,SUB02,Science,23,54
S921-25,2024-2025,SUB02,Science,23,19
S929-24,2023-2024,SUB03,English,23,22
S280-24,2023-2024,SUB01,Mathematics,30,36
S945-25,2024-2025,SUB03,English,23,24
S946-24,2023-2024,SUB02,Science,23,37
S508-25,2024-2025,SUB01,Mathematics,30,36
S962-25,2024-2025,SUB02,Science,23,49
S982-24,2023-2024,SUB03,English,23,52
S428-24,2023-2024,SUB01,Mathematics,29,36
S035-25,2024-2025,SUB02,Science,22,41
S043-25,2024-2025,SUB02,Science,22,27
S060-25,2024-2025,SUB03,English,22,36
S083-24,2023-2024,SUB03,English,22,36
S091-24,2023-2024,SUB02,Science,22,31
S099-24,2023-2024,SUB02,Science,22,54
S108-24,2023-2024,SUB02,Science,22,16
S110-24,2023-2024,SUB02,Science,22,22
S112-25,2024-2025,SUB03,English,22,52
S114-24,2023-2024,SUB02,Science,22,35
S118-24,2023-2024,SUB02,Science,22,30
S125-25,2024-2025,SUB02,Science,22,48
S130-24,2023-2024,SUB02,Science,22,15
S167-25,2024-2025,SUB03,English,22,25
S168-25,2024-2025,SUB03,English,22,55
S238-25,2024-2025,SUB03,English,22,19
S204-24,2023-2024,SUB01,Mathematics,27,36
S259-25,2024-2025,SUB02,Science,22,18
S270-24,2023-2024,SUB02,Science,22,54
S516-25,2024-2025,SUB01,Mathematics,27,36
S443-25,2024-2025,SUB01,Mathematics,25,36
S286-24,2023-2024,SUB03,English,22,18
S554-25,2024-2025,SUB01,Mathematics,25,36
S327-24,2023-2024,SUB02,Science,22,33
S137-24,2023-2024,SUB01,Mathematics,24,36
S943-24,2023-2024,SUB01,Mathematics,24,36
S398-25,2024-2025,SUB01,Mathematics,23,36
S893-24,2023-2024,SUB01,Mathematics,23,36
S474-25,2024-2025,SUB01,Mathematics,22,36
S367-24,2023-2024,SUB03,English,22,48
S378-24,2023-2024,SUB02,Science,22,27
S345-25,2024-2025,SUB05,Computer Science,15,35
S098-25,2024-2025,SUB04,Social Studies,22,50
S604-24,2023-2024,SUB05,Computer Science,15,35
S216-24,2023-2024,SUB04,Social Studies,22,52
S711-25,2024-2025,SUB05,Computer Science,13,36
S653-24,2023-2024,SUB05,Computer Science,5,36
S880-24,2023-2024,SUB04,Social Studies,22,49
S517-25,2024-2025,SUB04,Social Studies,22,48
S313-24,2023-2024,SUB04,Social Studies,22,47
S691-24,2023-2024,SUB05,Computer Science,,36
S189-24,2023-2024,SUB01,Mathematics,20,36
S072-25,2024-2025,SUB04,Social Studies,22,45
S267-24,2023-2024,SUB04,Social Studies,22,45
S008-24,2023-2024,SUB05,Computer Science,30,35
S101-25,2024-2025,SUB04,Social Studies,22,42
S651-24,2023-2024,SUB04,Social Studies,22,42
S750-24,2023-2024,SUB05,Computer Science,30,35
S803-25,2024-2025,SUB05,Computer Science,30,35
S108-24,2023-2024,SUB05,Computer Science,30,35
S404-25,2024-2025,SUB02,Science,22,48
S585-24,2023-2024,SUB05,Computer Science,30,35
S154-24,2023-2024,SUB04,Social Studies,22,36
S708-25,2024-2025,SUB05,Computer Science,30,35
S940-25,2024-2025,SUB05,Computer Science,30,35
S047-24,2023-2024,SUB05,Computer Science,29,35
S007-24,2023-2024,SUB04,Social Studies,22,29
S472-24,2023-2024,SUB05,Computer Science,29,35
S299-25,2024-2025,SUB04,Social Studies,22,27
S968-25,2024-2025,SUB04,Social Studies,22,27
S577-24,2023-2024,SUB05,Computer Science,29,35
S858-25,2024-2025,SUB05,Computer Science,29,35
S577-24,2023-2024,SUB04,Social Studies,22,26
S110-24,2023-2024,SUB04,Social Studies,22,25
S881-24,2023-2024,SUB05,Computer Science,29,35
S813-25,2024-2025,SUB04,Social Studies,22,24
S317-24,2023-2024,SUB05,Computer Science,23,35
S722-24,2023-2024,SUB05,Computer Science,21,35
S429-24,2023-2024,SUB04,Social Studies,22,23
S395-25,2024-2025,SUB05,Computer Science,18,35
S932-24,2023-2024,SUB04,Social Studies,22,20
S466-24,2023-2024,SUB05,Computer Science,16,35
S332-25,2024-2025,SUB05,Computer Science,15,35
S745-25,2024-2025,SUB05,Computer Science,15,35
S877-25,2024-2025,SUB05,Computer Science,12,35
S133-24,2023-2024,SUB04,Social Studies,22,16
S188-24,2023-2024,SUB04,Social Studies,22,15
S808-25,2024-2025,SUB04,Social Studies,22,15
S229-25,2024-2025,SUB04,Social Studies,22,14
S447-25,2024-2025,SUB05,Computer Science,10,35
S054-24,2023-2024,SUB04,Social Studies,22,13
S758-24,2023-2024,SUB05,Computer Science,10,35
S222-24,2023-2024,SUB05,Computer Science,9,35
S420-24,2023-2024,SUB05,Computer Science,9,35
S540-25,2024-2025,SUB05,Computer Science,8,35
S925-25,2024-2025,SUB05,Computer Science,8,35
S200-25,2024-2025,SUB05,Computer Science,7,35
S337-25,2024-2025,SUB04,Social Studies,22,
S359-24,2023-2024,SUB04,Social Studies,22,
S835-24,2023-2024,SUB05,Computer Science,6,35
S647-25,2024-2025,SUB05,Computer Science,5,35
S787-25,2024-2025,SUB05,Computer Science,5,35
S436-25,2024-2025,SUB03,English,22,41
S438-24,2023-2024,SUB02,Science,22,11
S397-24,2023-2024,SUB01,Mathematics,20,36
S453-24,2023-2024,SUB02,Science,22,43
S470-25,2024-2025,SUB03,English,22,45
S472-24,2023-2024,SUB02,Science,22,38
S251-25,2024-2025,SUB01,Mathematics,17,36
S474-25,2024-2025,SUB03,English,22,52
S045-25,2024-2025,SUB01,Mathematics,15,36
S485-25,2024-2025,SUB02,Science,22,16
S487-25,2024-2025,SUB02,Science,22,49
S475-24,2023-2024,SUB01,Mathematics,15,36
S494-24,2023-2024,SUB02,Science,22,
S248-25,2024-2025,SUB01,Mathematics,11,36
S839-25,2024-2025,SUB01,Mathematics,11,36
S113-25,2024-2025,SUB01,Mathematics,10,36
S538-24,2023-2024,SUB03,English,22,55
S553-25,2024-2025,SUB02,Science,22,33
S567-24,2023-2024,SUB03,English,22,
S577-24,2023-2024,SUB02,Science,22,24
S618-25,2024-2025,SUB03,English,22,48
S626-25,2024-2025,SUB03,English,22,23
S631-25,2024-2025,SUB03,English,22,34
S632-25,2024-2025,SUB03,English,22,44
S769-25,2024-2025,SUB01,Mathematics,9,36
S647-25,2024-2025,SUB02,Science,22,51
S882-24,2023-2024,SUB01,Mathematics,9,36
S968-25,2024-2025,SUB01,Mathematics,8,36
S721-24,2023-2024,SUB02,Science,22,36
S896-25,2024-2025,SUB01,Mathematics,7,36
S772-25,2024-2025,SUB03,English,22,45
S357-24,2023-2024,SUB01,Mathematics,5,36
S782-25,2024-2025,SUB02,Science,22,54
S524-24,2023-2024,SUB01,Mathematics,5,36
S785-25,2024-2025,SUB02,Science,22,24
S559-25,2024-2025,SUB01,Mathematics,,36
S803-25,2024-2025,SUB02,Science,22,15
S807-24,2023-2024,SUB02,Science,22,10
S824-24,2023-2024,SUB02,Science,22,19
S826-25,2024-2025,SUB02,Science,22,44
S830-24,2023-2024,SUB03,English,22,54
S840-25,2024-2025,SUB03,English,22,11
S348-25,2024-2025,SUB01,Mathematics,40,35
S402-24,2023-2024,SUB01,Mathematics,34,35
S880-24,2023-2024,SUB02,Science,22,45
S570-24,2023-2024,SUB01,Mathematics,30,35
S885-24,2023-2024,SUB03,English,22,21
S913-25,2024-2025,SUB02,Science,22,25
S853-25,2024-2025,SUB01,Mathematics,30,35
S654-25,2024-2025,SUB01,Mathematics,28,35
S938-24,2023-2024,SUB03,English,22,
S940-25,2024-2025,SUB03,English,22,45
S177-24,2023-2024,SUB01,Mathematics,27,35
S781-24,2023-2024,SUB01,Mathematics,27,35
S979-25,2024-2025,SUB02,Science,22,34
S983-25,2024-2025,SUB02,Science,22,22
S005-24,2023-2024,SUB02,Science,21,19
S022-25,2024-2025,SUB03,English,21,21
S074-25,2024-2025,SUB01,Mathematics,26,35
S037-24,2023-2024,SUB03,English,21,41
S059-24,2023-2024,SUB03,English,21,40
S082-25,2024-2025,SUB03,English,21,19
S087-24,2023-2024,SUB03,English,21,53
S093-24,2023-2024,SUB02,Science,21,30
S066-25,2024-2025,SUB01,Mathematics,24,35
S537-24,2023-2024,SUB01,Mathematics,24,35
S863-25,2024-2025,SUB01,Mathematics,24,35
S581-24,2023-2024,SUB01,Mathematics,20,35
S134-24,2023-2024,SUB03,English,21,41
S143-25,2024-2025,SUB03,English,21,50
S155-25,2024-2025,SUB02,Science,21,43
S190-24,2023-2024,SUB03,English,21,16
S800-25,2024-2025,SUB01,Mathematics,20,35
S220-24,2023-2024,SUB01,Mathematics,18,35
S512-24,2023-2024,SUB01,Mathematics,18,35
S233-25,2024-2025,SUB03,English,21,25
S176-24,2023-2024,SUB01,Mathematics,17,35
S244-25,2024-2025,SUB02,Science,21,20
S291-24,2023-2024,SUB01,Mathematics,17,35
S262-24,2023-2024,SUB02,Science,21,40
S293-24,2023-2024,SUB03,English,21,52
S298-24,2023-2024,SUB02,Science,21,42
S052-25,2024-2025,SUB01,Mathematics,13,35
S317-24,2023-2024,SUB03,English,21,11
S320-25,2024-2025,SUB02,Science,21,52
S193-25,2024-2025,SUB01,Mathematics,13,35
S345-25,2024-2025,SUB03,English,21,34
S370-25,2024-2025,SUB03,English,21,38
S376-25,2024-2025,SUB02,Science,21,53
S108-24,2023-2024,SUB01,Mathematics,11,35
S403-25,2024-2025,SUB02,Science,21,28
S409-24,2023-2024,SUB03,English,21,54
S421-24,2023-2024,SUB04,Social Studies,21,50
S265-24,2023-2024,SUB05,Computer Science,,35
S601-25,2024-2025,SUB04,Social Studies,21,50
S426-25,2024-2025,SUB02,Science,21,48
S636-25,2024-2025,SUB05,Computer Science,133,34
S245-25,2024-2025,SUB05,Computer Science,30,34
S434-24,2023-2024,SUB05,Computer Science,30,34
S694-24,2023-2024,SUB05,Computer Science,30,34
S621-24,2023-2024,SUB04,Social Studies,21,48
S463-24,2023-2024,SUB04,Social Studies,21,47
S628-24,2023-2024,SUB05,Computer Science,30,34
S869-24,2023-2024,SUB04,Social Studies,21,46
S599-24,2023-2024,SUB04,Social Studies,21,44
S884-25,2024-2025,SUB05,Computer Science,30,34
S431-25,2024-2025,SUB03,English,21,
S467-24,2023-2024,SUB04,Social Studies,21,40
S590-24,2023-2024,SUB04,Social Studies,21,40
S904-24,2023-2024,SUB05,Computer Science,29,34
S494-24,2023-2024,SUB04,Social Studies,21,39
S735-24,2023-2024,SUB04,Social Studies,21,39
S986-25,2024-2025,SUB04,Social Studies,21,39
S037-24,2023-2024,SUB05,Computer Science,28,34
S251-25,2024-2025,SUB04,Social Studies,21,36
S302-24,2023-2024,SUB04,Social Studies,21,36
S622-24,2023-2024,SUB04,Social Studies,21,36
S033-25,2024-2025,SUB05,Computer Science,24,34
S930-25,2024-2025,SUB04,Social Studies,21,35
S278-24,2023-2024,SUB05,Computer Science,24,34
S538-24,2023-2024,SUB05,Computer Science,21,34
S367-24,2023-2024,SUB04,Social Studies,21,32
S728-24,2023-2024,SUB04,Social Studies,21,32
S107-25,2024-2025,SUB04,Social Studies,21,29
S017-25,2024-2025,SUB05,Computer Science,19,34
S755-25,2024-2025,SUB04,Social Studies,21,29
S286-24,2023-2024,SUB05,Computer Science,19,34
S322-24,2023-2024,SUB04,Social Studies,21,27
S903-25,2024-2025,SUB05,Computer Science,19,34
S859-24,2023-2024,SUB04,Social Studies,21,27
S859-24,2023-2024,SUB04,Social Studies,21,27
S478-24,2023-2024,SUB04,Social Studies,21,24
S791-24,2023-2024,SUB05,Computer Science,16,34
S050-25,2024-2025,SUB04,Social Studies,21,20
S476-25,2024-2025,SUB04,Social Studies,21,20
S745-25,2024-2025,SUB04,Social Studies,21,19
S135-25,2024-2025,SUB05,Computer Science,15,34
S440-25,2024-2025,SUB05,Computer Science,13,34
S822-24,2023-2024,SUB04,Social Studies,21,16
S007-24,2023-2024,SUB05,Computer Science,12,34
S221-24,2023-2024,SUB05,Computer Science,12,34
S870-24,2023-2024,SUB04,Social Studies,21,14
S152-24,2023-2024,SUB05,Computer Science,10,34
S569-24,2023-2024,SUB05,Computer Science,10,34
S187-24,2023-2024,SUB05,Computer Science,7,34
S382-25,2024-2025,SUB05,Computer Science,,34
S528-24,2023-2024,SUB05,Computer Science,,34
S470-25,2024-2025,SUB02,Science,21,40
S317-24,2023-2024,SUB01,Mathematics,10,35
S353-24,2023-2024,SUB01,Mathematics,8,35
S525-24,2023-2024,SUB01,Mathematics,8,35
S503-25,2024-2025,SUB02,Science,21,48
S508-25,2024-2025,SUB02,Science,21,19
S525-24,2023-2024,SUB02,Science,21,18
S152-24,2023-2024,SUB01,Mathematics,,35
S541-25,2024-2025,SUB03,English,21,27
S545-24,2023-2024,SUB03,English,21,33
S552-25,2024-2025,SUB02,Science,21,31
S569-24,2023-2024,SUB02,Science,21,
S582-25,2024-2025,SUB03,English,21,
S587-25,2024-2025,SUB03,English,21,45
S342-24,2023-2024,SUB01,Mathematics,,35
S826-25,2024-2025,SUB01,Mathematics,34,34
S531-25,2024-2025,SUB01,Mathematics,33,34
S370-25,2024-2025,SUB01,Mathematics,31,34
S645-24,2023-2024,SUB03,English,21,41
S586-25,2024-2025,SUB01,Mathematics,31,34
S962-25,2024-2025,SUB01,Mathematics,31,34
S703-24,2023-2024,SUB03,English,21,53
S467-24,2023-2024,SUB01,Mathematics,29,34
S744-25,2024-2025,SUB02,Science,21,
S747-25,2024-2025,SUB02,Science,21,40
S758-24,2023-2024,SUB02,Science,21,48
S036-24,2023-2024,SUB01,Mathematics,26,34
S677-25,2024-2025,SUB01,Mathematics,24,34
S774-25,2024-2025,SUB03,English,21,18
S775-24,2023-2024,SUB03,English,21,36
S781-24,2023-2024,SUB02,Science,21,24
S786-25,2024-2025,SUB02,Science,21,45
S787-25,2024-2025,SUB02,Science,21,33
S789-25,2024-2025,SUB02,Science,21,31
S745-25,2024-2025,SUB01,Mathematics,23,34
S062-24,2023-2024,SUB01,Mathematics,20,34
S801-24,2023-2024,SUB02,Science,21,55
S810-25,2024-2025,SUB02,Science,21,54
S434-24,2023-2024,SUB01,Mathematics,20,34
S155-25,2024-2025,SUB01,Mathematics,19,34
S883-24,2023-2024,SUB03,English,21,38
S885-24,2023-2024,SUB02,Science,21,14
S891-24,2023-2024,SUB03,English,21,40
S905-24,2023-2024,SUB03,English,21,48
S885-24,2023-2024,SUB01,Mathematics,17,34
S922-25,2024-2025,SUB03,English,21,50
S955-25,2024-2025,SUB02,Science,21,31
S956-25,2024-2025,SUB03,English,21,30
S958-25,2024-2025,SUB02,Science,21,44
S963-25,2024-2025,SUB02,Science,21,47
S984-25,2024-2025,SUB03,English,21,31
S987-24,2023-2024,SUB02,Science,21,44
S807-24,2023-2024,SUB01,Mathematics,16,34
S369-25,2024-2025,SUB01,Mathematics,9,34
S069-24,2023-2024,SUB03,English,20,30
S335-24,2023-2024,SUB01,Mathematics,34,33
S338-24,2023-2024,SUB01,Mathematics,34,33
S102-25,2024-2025,SUB03,English,20,41
S598-25,2024-2025,SUB01,Mathematics,34,33
S032-25,2024-2025,SUB01,Mathematics,33,33
S808-25,2024-2025,SUB01,Mathematics,31,33
S123-24,2023-2024,SUB02,Science,20,42
S250-25,2024-2025,SUB01,Mathematics,30,33
S616-25,2024-2025,SUB01,Mathematics,26,33
S140-25,2024-2025,SUB02,Science,20,35
S151-24,2023-2024,SUB02,Science,20,10
S784-24,2023-2024,SUB01,Mathematics,25,33
S160-25,2024-2025,SUB02,Science,20,22
S182-24,2023-2024,SUB03,English,20,17
S493-25,2024-2025,SUB01,Mathematics,24,33
S189-24,2023-2024,SUB02,Science,20,42
S388-25,2024-2025,SUB01,Mathematics,21,33
S198-24,2023-2024,SUB03,English,20,16
S200-25,2024-2025,SUB02,Science,20,14
S219-25,2024-2025,SUB03,English,20,5
S740-25,2024-2025,SUB01,Mathematics,11,33
S261-24,2023-2024,SUB02,Science,20,22
S218-24,2023-2024,SUB01,Mathematics,10,33
S274-25,2024-2025,SUB03,English,20,
S558-24,2023-2024,SUB01,Mathematics,8,33
S080-25,2024-2025,SUB01,Mathematics,6,33
S329-24,2023-2024,SUB02,Science,20,27
S339-24,2023-2024,SUB03,English,20,51
S341-25,2024-2025,SUB03,English,20,
S358-25,2024-2025,SUB03,English,20,52
S367-24,2023-2024,SUB02,Science,20,14
S486-24,2023-2024,SUB01,Mathematics,,33
S112-25,2024-2025,SUB01,Mathematics,34,32
S400-25,2024-2025,SUB03,English,20,46
S413-25,2024-2025,SUB02,Science,20,34
S614-24,2023-2024,SUB01,Mathematics,33,32
S217-25,2024-2025,SUB01,Mathematics,30,32
S803-25,2024-2025,SUB01,Mathematics,30,32
S437-24,2023-2024,SUB03,English,20,27
S658-24,2023-2024,SUB01,Mathematics,27,32
S328-24,2023-2024,SUB04,Social Studies,20,50
S409-24,2023-2024,SUB04,Social Studies,20,50
S764-24,2023-2024,SUB04,Social Studies,20,50
S714-25,2024-2025,SUB04,Social Studies,20,50
S638-25,2024-2025,SUB05,Computer Science,,34
S027-25,2024-2025,SUB05,Computer Science,30,33
S045-25,2024-2025,SUB05,Computer Science,30,33
S709-24,2023-2024,SUB05,Computer Science,30,33
S327-24,2023-2024,SUB05,Computer Science,28,33
S394-24,2023-2024,SUB04,Social Studies,20,44
S996-24,2023-2024,SUB04,Social Studies,20,44
S887-24,2023-2024,SUB05,Computer Science,26,33
S010-24,2023-2024,SUB05,Computer Science,24,33
S059-24,2023-2024,SUB04,Social Studies,20,40
S764-24,2023-2024,SUB01,Mathematics,24,32
S701-24,2023-2024,SUB05,Computer Science,23,33
S823-25,2024-2025,SUB04,Social Studies,20,38
S392-24,2023-2024,SUB05,Computer Science,21,33
S990-25,2024-2025,SUB04,Social Studies,20,34
S922-25,2024-2025,SUB05,Computer Science,19,33
S069-24,2023-2024,SUB05,Computer Science,18,33
S552-25,2024-2025,SUB04,Social Studies,20,29
S384-25,2024-2025,SUB04,Social Studies,20,28
S032-25,2024-2025,SUB05,Computer Science,17,33
S735-24,2023-2024,SUB05,Computer Science,17,33
S204-24,2023-2024,SUB04,Social Studies,20,26
S867-24,2023-2024,SUB05,Computer Science,16,33
S878-25,2024-2025,SUB05,Computer Science,16,33
S743-24,2023-2024,SUB04,Social Studies,20,25
S648-25,2024-2025,SUB05,Computer Science,15,33
S448-24,2023-2024,SUB04,Social Studies,20,24
S232-25,2024-2025,SUB05,Computer Science,12,33
S411-25,2024-2025,SUB04,Social Studies,20,23
S571-25,2024-2025,SUB05,Computer Science,7,33
S002-25,2024-2025,SUB05,Computer Science,6,33
S823-25,2024-2025,SUB05,Computer Science,30,32
S815-24,2023-2024,SUB04,Social Studies,20,18
S794-24,2023-2024,SUB04,Social Studies,20,16
S116-25,2024-2025,SUB04,Social Studies,20,15
S471-25,2024-2025,SUB04,Social Studies,20,13
S385-25,2024-2025,SUB05,Computer Science,31,32
S645-24,2023-2024,SUB05,Computer Science,31,32
S865-24,2023-2024,SUB05,Computer Science,30,32
S539-25,2024-2025,SUB05,Computer Science,29,32
